age,workclass,fnlwgt,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
39,3,257942,13,2,12,0,4,1,0,0,60,39,>50K
55,1,253062,10,2,10,0,4,1,0,0,40,39,>50K
17,3,193748,7,4,12,3,4,1,0,0,15,39,<=50K
46,3,368561,13,2,12,0,4,1,0,0,55,39,>50K
50,3,192964,9,0,12,4,4,0,0,0,65,39,<=50K
32,3,217304,13,4,11,1,2,1,0,0,30,39,<=50K
18,3,120029,9,4,7,3,4,0,0,0,40,39,<=50K
34,3,62124,9,5,7,1,2,1,0,0,40,39,<=50K
50,3,94885,13,0,10,1,4,1,0,0,45,39,>50K
32,3,192565,7,2,3,0,4,1,0,0,55,39,<=50K
23,1,220912,13,4,10,1,2,0,0,0,40,39,<=50K
26,3,184120,13,4,10,1,4,1,0,0,50,39,<=50K
46,3,140782,12,0,10,1,4,0,0,0,50,39,<=50K
43,4,170785,10,2,12,0,4,1,0,0,55,39,<=50K
32,3,90705,9,2,14,0,4,1,0,0,60,39,>50K
37,6,108293,12,0,10,4,4,0,0,0,38,39,<=50K
48,3,168283,10,2,14,0,4,1,0,0,45,39,>50K
28,3,339372,13,4,0,1,4,1,0,1408,40,39,<=50K
43,3,193672,9,2,6,0,4,1,0,0,40,39,<=50K
51,1,143865,6,6,7,1,4,0,0,0,24,39,<=50K
30,3,209317,9,4,6,1,4,1,0,0,50,6,<=50K
34,6,204461,14,2,10,0,4,1,0,0,50,39,>50K
34,3,137088,9,2,2,2,0,1,0,0,40,39,<=50K
41,3,149102,13,2,3,0,4,1,0,0,60,39,>50K
53,3,182855,6,0,0,4,4,0,0,0,48,39,<=50K
18,3,83451,9,4,7,3,4,0,0,0,30,39,<=50K
40,3,119225,11,2,10,0,4,1,0,0,40,39,<=50K
26,3,134888,13,4,13,3,4,0,0,0,35,39,<=50K
20,3,745817,10,4,13,3,4,0,0,0,15,39,<=50K
41,3,88368,9,4,12,1,4,0,0,0,50,39,<=50K
49,6,122066,14,2,10,0,4,1,0,0,45,39,>50K
22,3,363219,10,4,7,1,4,0,0,0,20,39,<=50K
46,3,84402,13,0,10,1,4,1,0,0,45,39,>50K
56,3,34626,10,0,3,1,4,0,0,1980,40,39,<=50K
35,3,150042,9,2,3,5,4,0,0,0,40,39,>50K
34,3,48014,13,5,3,1,4,0,0,0,35,39,<=50K
29,1,177398,14,2,10,5,4,0,0,0,40,39,>50K
28,3,373698,8,2,10,0,4,1,0,0,45,0,<=50K
35,3,422933,13,4,7,1,4,1,0,0,37,39,<=50K
29,3,131088,10,2,3,0,4,1,0,0,40,39,<=50K
21,3,178255,10,4,0,1,4,0,0,0,30,4,<=50K
52,5,129311,10,2,3,0,4,1,0,0,95,39,>50K
45,3,473171,9,2,2,0,4,1,0,0,40,39,<=50K
43,3,236985,9,2,2,0,2,1,0,0,40,39,<=50K
35,2,226379,9,2,8,2,4,0,0,0,25,39,<=50K
21,2,277700,10,4,8,3,4,1,0,0,20,39,<=50K
35,3,207568,6,4,7,3,4,1,0,0,40,39,<=50K
30,3,85708,9,2,0,0,4,1,0,0,40,39,<=50K
45,3,98765,9,4,6,4,4,0,0,0,40,2,<=50K
29,3,192283,10,4,7,2,4,0,0,0,20,39,<=50K
29,6,271012,6,4,7,3,2,0,0,0,40,39,<=50K
33,3,189265,13,4,3,1,4,0,0,0,40,39,<=50K
17,3,321880,6,4,7,3,2,1,0,0,15,39,<=50K
52,3,177465,9,0,12,4,4,0,0,0,25,39,<=50K
24,3,127647,10,5,0,4,4,0,0,0,35,39,<=50K
32,6,119033,9,2,14,0,4,1,0,0,40,39,>50K
40,3,289748,13,4,3,1,4,0,4650,0,48,39,<=50K
32,3,209317,9,5,3,1,4,1,0,0,40,0,<=50K
33,3,284531,13,4,12,1,4,0,0,0,40,39,<=50K
28,3,113870,9,4,0,1,4,1,0,0,40,39,<=50K
46,1,121124,13,2,11,0,4,1,15024,0,40,39,>50K
32,3,328199,11,4,13,1,4,0,0,0,64,39,<=50K
26,3,206307,9,2,2,0,4,1,0,0,40,39,>50K
41,4,236021,13,2,10,0,4,1,15024,0,40,39,>50K
57,0,170603,10,2,0,0,4,1,0,0,40,39,>50K
52,3,74275,10,2,12,0,4,1,7298,0,45,39,>50K
35,5,112271,13,2,3,0,4,1,0,0,50,39,>50K
19,3,118306,9,4,5,3,4,1,0,0,16,39,<=50K
49,3,126754,13,4,3,1,4,1,0,0,45,39,>50K
47,3,267205,11,2,2,0,4,1,0,0,60,0,>50K
38,3,205359,7,2,0,5,4,0,0,0,32,39,<=50K
30,3,398662,9,4,6,3,4,1,0,0,40,39,<=50K
32,3,202498,7,2,5,0,4,1,0,0,40,4,<=50K
32,3,105650,9,2,3,5,4,0,0,0,50,39,>50K
46,3,191204,11,4,3,3,4,0,0,0,40,39,<=50K
22,3,56582,9,4,4,1,4,1,0,0,50,39,<=50K
47,1,51579,10,2,11,0,4,1,0,0,50,39,<=50K
57,5,152030,10,2,12,5,4,0,0,0,25,39,>50K
47,3,227310,10,0,0,4,2,0,0,0,40,39,<=50K
41,3,55854,13,2,10,0,4,1,0,0,56,39,>50K
36,1,28996,9,2,14,0,4,1,0,0,40,39,<=50K
32,3,160634,13,2,4,0,4,1,0,0,60,39,<=50K
37,3,222450,7,3,7,2,4,1,0,0,40,8,<=50K
36,4,180419,9,2,4,0,4,1,0,0,45,39,<=50K
64,3,116084,9,2,2,0,4,1,2635,0,40,39,<=50K
17,3,202521,6,4,7,3,4,1,0,0,15,39,<=50K
23,3,186014,10,4,0,3,4,0,0,0,15,39,<=50K
40,3,88368,10,0,0,4,4,0,914,0,40,39,<=50K
42,6,190044,13,2,3,0,4,1,15024,0,50,39,>50K
37,5,35330,9,2,7,0,4,1,0,0,42,39,<=50K
35,0,84848,10,4,5,4,4,0,0,0,40,39,<=50K
56,5,176280,9,0,7,1,4,1,0,0,50,39,<=50K
52,3,145271,13,2,2,0,1,1,0,0,40,39,<=50K
37,1,108320,13,2,13,0,4,1,0,0,45,39,>50K
48,6,106377,16,2,10,0,4,1,0,0,65,39,>50K
24,3,258730,9,0,7,3,4,0,0,0,40,24,<=50K
33,3,58305,11,2,2,0,4,1,0,0,40,39,<=50K
39,3,341672,11,2,13,0,1,1,0,0,40,30,<=50K
34,3,176648,9,0,0,1,2,1,0,0,42,39,<=50K
24,2,32616,13,0,8,1,4,0,0,0,40,39,<=50K
23,3,481175,10,4,3,3,3,1,0,0,24,29,<=50K
49,3,187454,9,2,12,0,4,1,99999,0,65,39,>50K
18,3,25837,9,4,7,1,4,1,0,0,25,39,<=50K
20,3,385077,8,4,6,3,4,1,0,0,40,39,<=50K
54,3,68985,14,2,12,0,4,1,0,0,55,39,>50K
19,3,181572,10,4,0,3,4,1,0,0,40,39,<=50K
53,3,23698,9,2,2,0,4,1,0,0,46,39,>50K
34,2,268127,8,5,8,4,2,0,0,0,40,39,<=50K
28,3,162298,9,4,2,3,4,1,0,0,40,39,<=50K
35,3,144608,9,2,6,0,4,1,0,0,40,39,<=50K
20,3,250630,10,4,12,1,4,0,0,0,20,39,<=50K
31,3,150441,10,0,0,1,4,0,0,0,50,39,<=50K
37,3,189251,16,5,10,4,4,0,0,0,40,39,<=50K
64,3,260082,8,2,2,0,4,1,0,0,40,4,<=50K
42,3,139126,10,2,13,0,4,1,0,0,40,39,>50K
27,3,50132,10,0,12,1,4,1,0,0,50,39,<=50K
36,5,167691,10,4,7,4,4,0,0,0,50,39,<=50K
36,3,77820,10,2,2,0,4,1,0,0,40,39,>50K
23,3,156513,9,4,5,3,2,1,0,0,40,39,<=50K
46,3,248059,9,2,2,0,4,1,3464,0,40,39,<=50K
24,3,283092,7,4,2,1,2,1,0,0,35,23,<=50K
22,3,175883,9,4,0,3,4,0,0,0,40,39,<=50K
62,3,232308,13,2,3,0,4,1,0,0,40,39,>50K
19,3,269991,9,4,7,3,4,1,0,0,40,33,<=50K
20,3,305446,9,4,7,3,4,1,0,0,30,39,<=50K
47,3,120781,14,2,3,0,1,1,15024,0,40,0,>50K
57,3,78707,9,4,0,3,4,0,0,0,40,39,<=50K
19,3,351802,9,4,6,3,4,1,0,0,35,39,<=50K
37,1,196529,14,2,10,5,4,0,0,0,45,39,>50K
35,4,175769,9,2,12,0,4,1,0,0,65,39,>50K
17,3,153021,8,4,12,3,4,0,0,0,20,39,<=50K
36,1,331902,10,0,0,4,4,0,0,0,35,39,<=50K
50,3,279461,10,2,14,0,4,1,0,0,40,39,>50K
35,3,145704,9,2,10,5,4,0,3942,0,35,39,<=50K
27,6,205499,16,4,10,1,4,1,0,0,77,39,<=50K
28,3,293926,9,2,2,0,4,1,0,1740,30,39,<=50K
29,5,69132,15,0,10,1,4,1,99999,0,60,39,>50K
25,3,113099,9,5,2,1,2,1,0,0,40,39,<=50K
47,4,206947,12,6,3,1,4,0,0,0,67,39,<=50K
29,6,159782,14,2,10,5,4,0,0,0,45,39,>50K
19,3,410543,9,4,0,1,4,0,0,0,40,39,<=50K
49,3,34446,10,2,14,0,4,1,0,0,40,39,<=50K
31,3,209101,15,2,10,0,4,1,0,0,25,39,>50K
43,0,95902,12,2,10,5,2,0,0,0,40,39,<=50K
56,5,214323,7,2,2,0,4,1,0,0,40,39,<=50K
42,3,236323,9,0,2,4,4,0,0,0,40,39,<=50K
45,0,201127,10,2,10,0,4,1,0,0,56,39,>50K
40,3,142886,13,6,3,4,4,0,0,0,40,39,<=50K
44,3,77313,10,0,0,4,4,0,0,0,38,39,<=50K
17,2,212125,6,4,8,3,4,0,0,0,20,39,<=50K
36,3,187098,9,0,0,4,4,0,0,0,40,39,<=50K
19,3,196857,10,4,12,3,4,0,0,0,20,39,<=50K
53,1,155314,9,2,0,5,4,0,0,0,40,39,>50K
72,5,203289,10,2,2,0,4,1,0,0,35,39,<=50K
46,3,117059,11,2,14,0,0,1,0,0,60,39,<=50K
33,3,178587,10,5,10,4,4,0,0,0,37,39,<=50K
22,3,82393,5,4,5,3,1,1,0,0,40,30,<=50K
17,2,145258,7,4,8,2,4,0,0,0,25,39,<=50K
41,3,185145,9,2,13,0,4,1,0,0,45,0,>50K
46,3,72896,5,2,6,0,4,1,0,0,43,39,<=50K
33,3,134886,9,4,12,3,4,0,0,0,20,39,<=50K
52,5,174752,9,0,2,1,4,1,0,0,40,39,<=50K
27,3,230563,9,4,0,3,4,0,0,0,40,39,<=50K
48,6,353824,9,2,11,0,4,1,0,0,72,39,>50K
22,3,117363,10,4,0,1,4,0,0,0,35,39,<=50K
25,3,285367,9,0,7,1,4,1,0,0,50,39,<=50K
60,2,139391,9,2,8,0,4,1,0,0,42,39,<=50K
38,3,198170,11,2,12,0,4,1,0,0,40,39,<=50K
37,3,38948,9,2,14,0,4,1,0,0,50,39,<=50K
49,3,188515,10,0,0,4,4,0,0,0,40,39,<=50K
40,5,177810,13,2,2,0,4,1,0,0,30,39,<=50K
48,3,188432,9,2,6,0,4,1,3103,0,46,39,>50K
31,3,178506,10,4,0,4,2,0,0,0,40,39,<=50K
40,5,129298,9,2,7,0,4,1,0,0,45,39,<=50K
25,3,165315,9,0,12,4,4,0,0,0,37,39,<=50K
68,3,117236,13,2,3,0,4,1,20051,0,45,39,>50K
18,2,172214,9,4,8,3,2,0,0,0,20,39,<=50K
19,3,63434,8,4,4,3,4,0,0,0,30,39,<=50K
35,4,140854,9,4,14,1,4,1,0,0,60,39,<=50K
28,3,133043,9,0,0,4,4,0,0,0,50,39,<=50K
53,3,113176,9,0,12,1,4,0,2597,0,40,39,<=50K
33,3,259301,10,2,14,0,4,1,0,0,41,39,<=50K
20,3,196643,9,4,5,3,4,1,0,0,40,39,<=50K
45,5,364365,13,4,12,1,4,0,0,0,35,39,<=50K
36,3,269318,13,2,3,0,4,1,0,0,50,39,>50K
34,3,108454,10,2,3,0,4,1,0,0,45,39,<=50K
32,3,171637,10,4,0,3,4,0,0,0,40,39,<=50K
19,3,183589,10,4,14,3,4,1,0,0,25,39,<=50K
24,3,107801,9,4,0,3,4,0,0,0,40,39,<=50K
34,3,179877,10,2,6,0,4,1,0,0,40,39,>50K
32,3,168981,9,4,0,2,4,0,0,0,35,39,<=50K
37,3,120590,9,2,2,0,4,1,0,0,45,39,>50K
31,3,310773,10,5,12,4,4,0,0,0,40,26,<=50K
21,3,197050,10,4,7,3,4,0,0,0,35,39,<=50K
47,3,159726,9,2,14,0,4,1,0,0,85,39,>50K
23,3,210797,10,2,2,0,4,1,0,0,40,39,<=50K
33,3,55291,14,2,3,0,4,1,0,0,40,39,>50K
60,2,141221,13,2,8,0,1,1,0,2163,25,35,<=50K
17,3,276718,9,4,0,3,4,1,0,0,20,39,<=50K
67,3,336163,9,2,5,0,4,1,0,0,24,39,<=50K
57,3,112840,14,2,10,0,4,1,0,0,55,39,>50K
17,3,165918,7,4,5,3,4,1,0,0,20,29,<=50K
53,3,165745,9,2,2,0,4,1,0,0,40,39,<=50K
25,5,259299,10,2,2,0,4,1,3103,0,50,39,>50K
24,6,197731,9,2,14,0,4,1,0,0,49,39,>50K
48,5,197702,10,2,14,0,4,1,0,0,40,39,<=50K
51,3,162238,14,2,3,0,4,1,0,1887,47,39,>50K
38,3,213260,9,5,11,1,2,1,0,0,40,39,<=50K
51,3,53833,9,2,10,0,4,1,0,0,46,39,>50K
18,3,89419,9,4,13,3,4,0,0,0,10,39,<=50K
23,3,119704,10,5,12,4,4,0,0,0,40,39,<=50K
42,3,433170,10,2,2,0,4,1,0,0,60,39,>50K
34,3,182714,9,5,7,1,4,0,0,0,35,0,<=50K
39,3,172538,9,4,6,4,4,1,0,0,40,39,<=50K
20,2,220115,9,4,8,3,4,1,0,0,12,39,<=50K
39,3,158956,10,4,7,4,2,0,0,0,40,39,<=50K
21,5,25631,10,4,4,3,4,1,0,0,40,39,<=50K
54,0,35576,10,2,2,0,4,1,0,0,40,39,<=50K
34,3,203463,10,0,12,1,4,0,0,0,40,39,<=50K
32,6,317647,9,4,14,3,4,1,0,0,40,39,<=50K
24,2,174182,7,2,8,5,3,0,0,0,24,39,<=50K
54,3,220055,13,6,12,4,4,0,0,0,40,39,<=50K
54,3,231482,13,2,3,0,4,1,0,0,40,39,<=50K
67,3,335979,9,6,12,1,4,0,991,0,18,39,<=50K
33,3,279173,9,2,10,0,4,1,0,0,60,39,<=50K
37,3,89559,9,2,0,5,4,0,0,0,40,39,<=50K
47,3,161950,13,0,7,1,4,0,0,0,25,11,<=50K
51,3,131068,9,0,7,1,4,0,0,0,40,39,<=50K
45,3,219632,9,2,14,0,4,1,0,0,40,39,<=50K
19,3,175507,9,4,7,1,4,0,0,0,30,39,<=50K
58,4,182062,16,2,10,0,4,1,0,0,24,39,>50K
27,3,287476,9,4,2,1,2,1,3325,0,40,39,<=50K
36,3,206253,10,4,7,1,4,0,0,1617,40,39,<=50K
20,2,189203,12,4,8,1,4,1,0,0,40,39,<=50K
51,3,21698,9,4,0,1,4,0,0,0,40,39,<=50K
45,5,328051,14,4,10,1,4,0,0,0,60,39,<=50K
32,3,356689,9,0,0,4,4,1,3887,0,40,39,<=50K
59,3,121865,9,0,7,1,2,0,0,0,40,39,<=50K
45,5,420986,13,2,10,0,4,1,0,0,40,39,>50K
43,2,218558,9,2,8,0,4,1,0,0,40,39,<=50K
54,3,288992,6,0,10,4,4,1,14344,0,68,39,>50K
20,2,189740,10,4,8,3,4,0,0,0,32,39,<=50K
29,1,188909,13,4,10,3,2,0,0,0,42,39,<=50K
28,3,213081,7,4,7,1,2,0,0,0,40,23,<=50K
18,5,157131,7,4,12,3,4,0,0,0,40,39,<=50K
49,3,98010,13,0,10,1,4,0,0,0,50,39,<=50K
46,3,207677,9,0,2,1,4,1,0,0,30,39,<=50K
58,2,361870,9,2,8,0,2,1,0,0,30,39,<=50K
56,3,266091,13,4,10,1,4,0,0,0,45,26,<=50K
41,3,106627,12,0,3,4,2,0,0,0,50,39,<=50K
50,4,167793,15,2,10,0,4,1,0,2415,60,39,>50K
74,5,206682,10,2,10,0,4,1,0,1648,35,39,<=50K
30,3,243165,9,2,3,0,4,1,0,0,40,39,<=50K
62,3,201928,9,6,2,4,2,0,0,0,40,39,<=50K
19,3,128346,9,4,6,3,4,0,0,0,40,39,<=50K
29,3,197288,9,2,0,5,2,0,0,0,40,39,<=50K
20,2,169184,10,4,8,2,2,0,0,0,40,39,<=50K
36,3,129591,9,4,7,1,4,1,0,0,40,39,<=50K
51,1,47415,12,2,0,5,4,0,0,1628,30,39,<=50K
37,5,188563,10,2,3,0,4,1,4386,0,50,39,>50K
29,5,184710,9,2,2,0,4,1,0,0,40,39,<=50K
17,3,63734,6,4,5,3,4,1,0,0,20,39,<=50K
18,3,111256,9,4,0,3,4,0,0,0,20,39,<=50K
40,4,111483,13,4,10,3,4,1,0,0,40,39,<=50K
26,4,266639,13,4,0,1,4,0,0,0,40,39,<=50K
42,5,93853,10,2,2,0,4,1,0,0,45,39,<=50K
32,3,184207,9,0,2,1,4,1,0,0,40,39,<=50K
33,3,238002,5,2,14,2,4,1,0,0,40,26,<=50K
28,2,30237,10,4,8,4,4,0,0,0,40,39,<=50K
43,3,196545,13,2,6,0,4,1,0,1902,40,39,>50K
47,3,144844,9,2,2,0,4,1,0,0,40,39,<=50K
37,3,280500,10,4,13,3,2,0,0,0,40,39,<=50K
73,2,135601,13,2,8,0,4,1,0,0,10,39,<=50K
37,3,409189,9,2,7,0,4,1,0,0,30,26,<=50K
50,3,23686,10,2,0,2,4,0,0,0,35,39,>50K
19,3,229756,9,4,12,3,4,1,0,0,50,39,<=50K
32,1,95530,10,2,7,0,4,1,0,0,40,39,<=50K
44,1,73199,11,0,13,4,1,1,0,0,40,39,<=50K
20,3,196745,10,4,7,3,4,0,0,0,16,39,<=50K
29,3,79481,10,4,13,1,4,0,0,0,40,39,<=50K
21,2,116934,10,4,8,3,4,0,0,0,40,39,<=50K
34,3,100950,11,4,10,4,4,0,0,0,40,11,<=50K
44,1,56651,13,2,3,0,4,1,0,0,52,39,<=50K
18,3,186954,7,4,7,3,4,0,0,0,20,39,<=50K
22,3,264874,10,4,13,2,4,0,0,0,40,39,<=50K
39,6,183092,16,0,10,1,4,0,0,0,40,39,>50K
26,1,273399,10,4,11,1,4,1,0,0,40,29,<=50K
29,2,142443,13,2,8,0,4,1,0,0,25,39,<=50K
21,3,177526,10,4,7,3,4,1,0,0,40,39,<=50K
49,1,31267,13,2,10,0,4,1,0,0,50,39,<=50K
24,3,321666,12,4,6,3,4,1,0,0,20,39,<=50K
26,3,331861,13,4,3,1,4,1,0,0,60,0,<=50K
25,3,283515,10,4,11,1,4,1,0,0,60,39,<=50K
30,3,54608,12,2,10,0,4,1,0,0,40,39,<=50K
52,3,162238,13,2,10,0,4,1,0,0,38,39,>50K
30,3,175931,9,2,2,0,4,1,0,0,40,39,<=50K
20,3,236804,9,4,0,1,4,1,0,0,40,39,<=50K
31,3,168782,9,0,5,1,4,1,0,0,40,39,<=50K
44,3,227065,13,2,3,0,4,1,0,0,40,39,>50K
46,4,285335,10,2,12,0,4,1,0,0,60,39,>50K
31,3,259705,9,4,4,3,4,0,0,0,40,39,<=50K
58,3,322013,9,2,2,0,4,1,0,0,40,39,<=50K
41,3,49797,9,2,2,0,4,1,0,0,40,39,<=50K
23,3,52566,9,4,0,1,4,0,0,0,40,39,<=50K
47,3,266275,9,0,7,4,4,0,0,0,40,39,<=50K
72,5,285408,15,2,10,0,4,1,0,2246,28,39,>50K
26,5,177858,13,0,3,1,4,1,0,1876,38,39,<=50K
45,0,183804,10,4,0,3,4,1,0,0,40,39,<=50K
48,3,107231,15,2,3,0,4,1,99999,0,50,39,>50K
23,3,173679,10,4,5,1,4,1,0,0,40,39,<=50K
20,1,163965,9,4,7,4,2,0,0,0,40,39,<=50K
18,3,173585,7,4,7,3,4,1,0,0,15,29,<=50K
27,3,172009,13,4,3,1,4,0,0,0,40,39,<=50K
25,3,44363,9,4,5,1,4,1,0,0,35,39,<=50K
45,3,246392,9,4,9,4,2,0,0,0,30,39,<=50K
53,3,167033,10,4,3,1,2,0,0,0,40,39,<=50K
54,3,143822,10,2,2,0,4,1,0,0,45,39,>50K
41,3,37869,9,2,12,0,4,1,0,1902,40,39,>50K
23,3,447488,5,4,6,2,4,1,0,0,35,26,<=50K
17,3,239346,6,4,7,3,4,1,0,0,18,39,<=50K
42,3,245975,9,2,2,0,4,1,0,0,40,39,<=50K
61,3,34632,8,3,10,1,4,1,0,0,40,39,<=50K
57,3,121362,10,6,0,4,4,0,0,2258,38,39,>50K
21,6,24008,10,4,2,3,4,1,0,0,35,39,<=50K
44,3,165492,10,2,12,0,4,1,0,0,40,39,>50K
48,3,326048,12,0,7,1,4,1,0,0,44,39,<=50K
46,3,250821,15,0,4,4,4,1,0,0,48,39,<=50K
37,5,154641,9,4,4,1,4,1,0,0,86,39,<=50K
35,3,198202,9,4,3,1,4,0,0,0,54,39,<=50K
27,1,170504,13,4,14,1,4,0,0,0,40,39,<=50K
28,3,191342,10,4,12,1,3,1,0,0,40,19,<=50K
19,3,238969,9,4,5,3,4,1,0,0,10,39,<=50K
63,5,344128,13,2,12,0,4,1,0,0,50,39,>50K
69,2,148694,9,0,8,1,4,0,0,0,40,39,<=50K
69,2,180187,12,6,8,1,4,0,0,0,6,22,<=50K
36,6,168894,11,3,11,3,4,0,0,0,40,11,<=50K
20,3,203263,8,4,7,3,4,1,0,0,35,39,<=50K
28,6,89564,13,2,11,0,4,1,0,0,50,39,<=50K
58,3,97562,9,2,12,5,4,0,0,0,38,39,<=50K
48,3,336540,9,2,12,0,4,1,0,0,40,39,<=50K
39,3,139647,10,0,3,4,4,0,0,0,56,39,<=50K
38,3,160192,9,2,2,0,4,1,0,2051,44,39,<=50K
50,1,320386,12,0,10,1,4,0,0,0,40,39,<=50K
35,3,32126,13,4,10,1,4,0,0,0,40,39,<=50K
45,5,275445,13,0,3,4,4,1,0,0,50,39,<=50K
38,4,54953,10,2,2,0,4,1,0,0,38,39,<=50K
54,3,103580,12,0,3,4,4,0,0,0,55,39,>50K
42,3,245565,13,4,10,3,4,0,0,0,12,9,<=50K
32,3,39223,6,5,2,4,2,0,0,0,40,0,<=50K
55,6,117357,16,2,10,0,1,1,0,0,70,0,>50K
63,3,207385,10,2,12,0,4,1,0,0,30,39,<=50K
21,3,355287,5,4,6,1,4,1,0,0,48,26,<=50K
62,2,141218,14,2,8,0,4,1,0,0,30,39,>50K
46,1,207677,13,2,11,0,4,1,0,0,40,39,>50K
43,3,102114,10,4,0,4,2,0,0,0,40,39,<=50K
35,5,60269,9,2,3,0,4,1,0,0,60,39,<=50K
37,3,278632,5,2,14,0,4,1,0,0,40,39,<=50K
51,3,355551,9,4,2,4,4,0,0,0,45,26,<=50K
45,3,246891,13,2,3,0,4,1,0,0,72,2,>50K
19,3,124486,8,4,7,3,4,1,0,1602,20,39,<=50K
61,2,202106,9,2,8,0,4,1,0,1902,40,39,>50K
61,3,191417,5,6,3,1,2,1,0,0,65,39,<=50K
21,3,184543,9,4,12,1,4,0,0,0,40,39,<=50K
45,3,122206,9,2,14,0,4,1,0,0,40,39,<=50K
38,3,229015,13,2,3,0,4,1,0,0,50,39,>50K
28,3,130067,13,2,10,5,4,0,0,0,40,39,>50K
40,1,306495,13,2,10,0,4,1,0,0,35,39,<=50K
32,3,232855,9,4,6,4,2,0,0,0,40,39,<=50K
55,1,171328,10,3,0,4,2,0,0,0,35,39,<=50K
64,3,144182,9,6,10,1,4,0,0,0,23,39,<=50K
34,3,102858,9,5,0,4,4,1,0,0,40,39,<=50K
19,2,199495,10,4,8,3,4,1,0,0,60,39,<=50K
58,3,209438,10,0,7,4,2,0,0,0,40,39,<=50K
46,3,74895,12,2,2,0,4,1,0,1485,55,39,<=50K
44,3,184378,11,2,3,0,4,1,0,0,40,39,<=50K
31,3,446512,10,5,7,4,2,0,0,0,40,39,<=50K
31,0,113688,9,4,6,4,4,0,0,0,40,39,<=50K
39,3,333305,10,2,12,5,4,0,0,0,45,39,>50K
19,3,118535,8,4,12,3,4,0,0,0,18,39,<=50K
56,3,76142,9,0,7,4,4,0,0,0,40,39,<=50K
53,1,38795,5,2,3,0,4,1,0,0,40,39,<=50K
68,3,208478,14,2,10,0,4,1,0,0,18,0,<=50K
69,3,203313,9,6,7,1,4,0,991,0,18,39,<=50K
62,3,247483,10,2,12,0,4,1,0,0,40,39,>50K
62,6,198686,9,2,7,0,4,1,0,0,40,39,<=50K
39,3,56118,9,0,7,4,4,0,0,0,40,39,<=50K
45,0,359808,12,4,3,1,4,1,0,0,40,39,<=50K
29,3,231554,10,2,0,0,2,1,0,0,50,39,<=50K
33,3,34848,10,2,7,0,4,1,0,0,40,39,<=50K
34,3,199934,10,2,6,0,2,1,7298,0,40,39,>50K
29,3,196243,9,4,6,1,4,0,0,0,40,39,<=50K
65,4,66360,7,2,3,0,4,1,6418,0,35,39,>50K
18,3,189487,10,4,12,3,4,0,0,0,35,39,<=50K
22,3,194848,9,4,4,3,4,1,0,0,40,39,<=50K
30,3,167309,13,2,0,0,4,1,0,1902,40,39,>50K
44,3,192878,13,2,6,0,4,1,0,0,40,39,>50K
48,3,70209,10,0,10,4,4,0,0,0,20,39,<=50K
52,0,123011,9,0,0,1,4,1,0,0,45,39,<=50K
53,5,135339,13,2,3,0,1,1,7688,0,20,3,>50K
48,0,497486,9,3,0,4,4,0,1471,0,40,39,<=50K
25,3,178478,13,4,0,3,4,0,0,0,40,39,<=50K
41,3,149909,13,2,12,0,4,1,7688,0,50,39,>50K
37,3,103323,9,4,2,1,4,1,0,0,40,39,<=50K
55,3,239404,6,2,14,0,2,1,0,0,45,39,<=50K
67,3,165082,9,4,0,1,4,0,0,0,38,39,<=50K
36,3,389725,10,0,0,1,4,1,0,0,45,39,<=50K
47,3,374580,9,5,12,1,4,0,0,0,52,39,<=50K
36,2,187983,9,4,8,4,4,0,0,0,40,39,<=50K
25,3,259300,13,4,12,1,4,0,0,0,16,39,<=50K
19,3,277695,5,4,4,2,4,1,0,0,16,26,<=50K
30,5,196342,10,4,12,3,4,1,0,0,25,39,<=50K
17,3,160968,7,4,0,3,4,1,0,0,16,39,<=50K
28,3,115438,13,4,0,3,4,1,0,0,40,39,<=50K
34,3,231043,11,2,0,0,4,1,3908,0,45,39,<=50K
35,3,129597,10,2,12,0,4,1,0,0,46,39,<=50K
24,1,387108,10,2,11,0,2,1,0,0,40,39,<=50K
43,3,105936,9,2,0,5,4,0,0,0,35,39,>50K
20,3,107242,9,4,6,1,2,1,0,0,40,0,<=50K
55,3,125000,14,0,3,4,4,1,0,0,40,39,>50K
22,3,229456,10,4,0,3,2,0,0,0,35,39,<=50K
20,3,230113,10,4,7,3,4,1,0,0,50,39,<=50K
44,3,106698,9,0,7,4,4,0,0,0,40,39,<=50K
38,3,133454,12,4,2,1,4,1,0,0,40,39,<=50K
53,3,295520,5,6,12,4,2,0,0,0,25,39,<=50K
26,3,151551,10,5,12,3,0,1,2597,0,48,39,<=50K
58,3,100313,10,2,11,0,4,1,0,1902,40,39,>50K
23,3,320294,9,4,3,1,4,1,0,0,40,39,<=50K
35,3,183898,9,0,2,4,4,1,2354,0,40,39,<=50K
41,4,32016,9,2,12,0,4,1,0,0,62,39,<=50K
31,3,117028,9,2,6,0,4,1,0,0,40,39,<=50K
50,3,280278,9,6,10,4,2,0,0,0,40,39,<=50K
57,3,342906,5,2,12,0,2,1,0,0,55,39,>50K
25,3,181598,7,2,13,0,4,1,0,0,40,39,<=50K
23,3,224059,9,2,6,0,4,1,0,0,40,39,<=50K
48,3,148549,13,4,3,1,4,1,0,0,50,39,<=50K
34,3,97355,10,0,12,1,4,0,0,0,60,39,<=50K
37,3,154571,10,2,2,0,1,1,0,0,40,0,<=50K
